"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Obesity, children aged 5–9","","2022","Panama","Region of the Americas","Females","","14.034985","9.0068646","19.918576","",
"Obesity, children aged 5–9","","2022","Papua New Guinea","Western Pacific Region","Total","","14.671247","4.5965184","27.414277","",
"Obesity, children aged 5–9","","2022","Papua New Guinea","Western Pacific Region","Males","","20.94453","4.1458778","42.335004","",
"Obesity, children aged 5–9","","2022","Papua New Guinea","Western Pacific Region","Females","","7.912004","0.89809764","22.276032","",
"Obesity, children aged 5–9","","2022","Paraguay","Region of the Americas","Total","","19.775043","11.754821","28.569072","",
"Obesity, children aged 5–9","","2022","Paraguay","Region of the Americas","Males","","22.71498","10.819393","36.082831","",
"Obesity, children aged 5–9","","2022","Paraguay","Region of the Americas","Females","","16.698872","7.0795529","29.029888","",
"Obesity, children aged 5–9","","2022","Peru","Region of the Americas","Total","","22.385956","19.959727","24.956964","",
"Obesity, children aged 5–9","","2022","Peru","Region of the Americas","Males","","26.032057","22.444597","29.638329","",
"Obesity, children aged 5–9","","2022","Peru","Region of the Americas","Females","","18.607423","15.300149","22.13714","",
"Obesity, children aged 5–9","","2022","Philippines","Western Pacific Region","Total","","7.7071741","5.446928","10.37109","",
"Obesity, children aged 5–9","","2022","Philippines","Western Pacific Region","Males","","9.892147","6.1987691","14.278296","",
"Obesity, children aged 5–9","","2022","Philippines","Western Pacific Region","Females","","5.361658","3.1589989","8.3029658","",
"Obesity, children aged 5–9","","2022","Poland","European Region","Total","","9.4631217","7.2397791","11.943288","",
"Obesity, children aged 5–9","","2022","Poland","European Region","Males","","11.453158","7.8686506","15.522274","",
"Obesity, children aged 5–9","","2022","Poland","European Region","Females","","7.3628053","4.9702656","10.098737","",
"Obesity, children aged 5–9","","2022","Portugal","European Region","Total","","11.134727","8.4827341","14.182462","",
"Obesity, children aged 5–9","","2022","Portugal","European Region","Males","","12.68537","8.6552002","17.256469","",
"Obesity, children aged 5–9","","2022","Portugal","European Region","Females","","9.5131256","6.2369026","13.387534","",
"Obesity, children aged 5–9","","2022","Puerto Rico","Region of the Americas","Total","","24.191338","11.044744","39.118433","",
"Obesity, children aged 5–9","","2022","Puerto Rico","Region of the Americas","Males","","24.044771","6.058326","46.090525","",
"Obesity, children aged 5–9","","2022","Puerto Rico","Region of the Americas","Females","","24.345294","7.748504","43.232206","",
"Obesity, children aged 5–9","","2022","Qatar","Eastern Mediterranean Region","Total","","23.519047","12.574959","35.114995","",
"Obesity, children aged 5–9","","2022","Qatar","Eastern Mediterranean Region","Males","","27.890903","11.289564","45.473751","",
"Obesity, children aged 5–9","","2022","Qatar","Eastern Mediterranean Region","Females","","18.987758","6.8110615","34.514886","",
"Obesity, children aged 5–9","","2022","Republic of Korea","Western Pacific Region","Total","","17.3344","15.132798","19.580658","",
"Obesity, children aged 5–9","","2022","Republic of Korea","Western Pacific Region","Males","","23.607184","20.077515","27.30574","",
"Obesity, children aged 5–9","","2022","Republic of Korea","Western Pacific Region","Females","","10.743123","8.1869349","13.52666","",
"Obesity, children aged 5–9","","2022","Republic of Moldova","European Region","Total","","6.9157727","3.2546714","12.163205","",
"Obesity, children aged 5–9","","2022","Republic of Moldova","European Region","Males","","7.9503261","2.3775321","16.854814","",
"Obesity, children aged 5–9","","2022","Republic of Moldova","European Region","Females","","5.8324888","2.0831928","11.444224","",
"Obesity, children aged 5–9","","2022","Romania","European Region","Total","","12.895592","10.56502","15.330034","",
"Obesity, children aged 5–9","","2022","Romania","European Region","Males","","15.742928","12.014697","19.701731","",
"Obesity, children aged 5–9","","2022","Romania","European Region","Females","","9.8960809","7.3502287","12.813811","",
"Obesity, children aged 5–9","","2022","Russian Federation","European Region","Total","","10.415864","7.6990724","13.503687","",
"Obesity, children aged 5–9","","2022","Russian Federation","European Region","Males","","13.76608","9.1982611","19.017917","",
"Obesity, children aged 5–9","","2022","Russian Federation","European Region","Females","","6.8771489","4.3407284","10.123436","",
"Obesity, children aged 5–9","","2022","Rwanda","African Region","Total","","2.3984743","0.55831801","6.1475337","",
"Obesity, children aged 5–9","","2022","Rwanda","African Region","Males","","2.7844902","0.24115406","9.5855705","",
"Obesity, children aged 5–9","","2022","Rwanda","African Region","Females","","2.0044155","0.3612604","5.8792524","",
"Obesity, children aged 5–9","","2022","Saint Kitts and Nevis","Region of the Americas","Total","","25.676957","13.804293","38.161847","",
"Obesity, children aged 5–9","","2022","Saint Kitts and Nevis","Region of the Americas","Males","","28.696123","10.867624","46.801859","",
"Obesity, children aged 5–9","","2022","Saint Kitts and Nevis","Region of the Americas","Females","","22.632465","8.2487918","39.530864","",
"Obesity, children aged 5–9","","2022","Saint Lucia","Region of the Americas","Total","","22.396375","11.380737","34.982809","",
"Obesity, children aged 5–9","","2022","Saint Lucia","Region of the Americas","Males","","24.178039","8.136715","43.155789","",
"Obesity, children aged 5–9","","2022","Saint Lucia","Region of the Americas","Females","","20.567396","6.9945469","37.941143","",
"Obesity, children aged 5–9","","2022","Saint Vincent and the Grenadines","Region of the Americas","Total","","19.701172","11.435458","29.150018","",
"Obesity, children aged 5–9","","2022","Saint Vincent and the Grenadines","Region of the Americas","Males","","18.921565","7.8237101","32.498246","",
"Obesity, children aged 5–9","","2022","Saint Vincent and the Grenadines","Region of the Americas","Females","","20.503685","8.8184521","34.702474","",
"Obesity, children aged 5–9","","2022","Samoa","Western Pacific Region","Total","","20.362578","9.5336504","32.905644","",
"Obesity, children aged 5–9","","2022","Samoa","Western Pacific Region","Males","","23.343363","7.3111199","42.158037","",
"Obesity, children aged 5–9","","2022","Samoa","Western Pacific Region","Females","","17.137036","5.1215015","33.936375","",
"Obesity, children aged 5–9","","2022","Sao Tome and Principe","African Region","Total","","5.3109981","1.3535605","12.256411","",
"Obesity, children aged 5–9","","2022","Sao Tome and Principe","African Region","Males","","6.5875851","0.82120467","19.166863","",
"Obesity, children aged 5–9","","2022","Sao Tome and Principe","African Region","Females","","4.0218208","0.53088642","12.309785","",
"Obesity, children aged 5–9","","2022","Saudi Arabia","Eastern Mediterranean Region","Total","","14.092985","8.2053944","20.941176","",
"Obesity, children aged 5–9","","2022","Saudi Arabia","Eastern Mediterranean Region","Males","","17.332341","7.7816576","29.115245","",
"Obesity, children aged 5–9","","2022","Saudi Arabia","Eastern Mediterranean Region","Females","","10.687078","4.7241993","18.65274","",
"Obesity, children aged 5–9","","2022","Senegal","African Region","Total","","3.5746597","0.68174037","9.3225263","",
"Obesity, children aged 5–9","","2022","Senegal","African Region","Males","","4.2275861","0.31957901","14.643441","",
"Obesity, children aged 5–9","","2022","Senegal","African Region","Females","","2.9058892","0.28776205","9.4978735","",
"Obesity, children aged 5–9","","2022","Serbia","European Region","Total","","14.130566","10.848912","17.604767","",
"Obesity, children aged 5–9","","2022","Serbia","European Region","Males","","17.424364","12.312895","22.893894","",
"Obesity, children aged 5–9","","2022","Serbia","European Region","Females","","10.613615","6.8403766","15.109929","",
"Obesity, children aged 5–9","","2022","Seychelles","African Region","Total","","18.482873","16.349672","20.685807","",
"Obesity, children aged 5–9","","2022","Seychelles","African Region","Males","","19.500288","16.483185","22.649625","",
"Obesity, children aged 5–9","","2022","Seychelles","African Region","Females","","17.434283","14.431182","20.62968","",
"Obesity, children aged 5–9","","2022","Sierra Leone","African Region","Total","","3.366901","1.0261106","7.2387904","",
"Obesity, children aged 5–9","","2022","Sierra Leone","African Region","Males","","2.732731","0.35591363","8.2899943","",
"Obesity, children aged 5–9","","2022","Sierra Leone","African Region","Females","","4.0135644","0.81585478","10.201231","",
"Obesity, children aged 5–9","","2022","Singapore","Western Pacific Region","Total","","18.641491","8.0538109","30.526927","",
"Obesity, children aged 5–9","","2022","Singapore","Western Pacific Region","Males","","25.233901","8.8200912","43.297064","",
"Obesity, children aged 5–9","","2022","Singapore","Western Pacific Region","Females","","11.599765","2.3121703","26.37583","",
"Obesity, children aged 5–9","","2022","Slovakia","European Region","Total","","13.153477","9.5389523","17.128059","",
"Obesity, children aged 5–9","","2022","Slovakia","European Region","Males","","14.658082","9.2994839","20.603232","",
"Obesity, children aged 5–9","","2022","Slovakia","European Region","Females","","11.572573","7.1399435","16.681048","",
"Obesity, children aged 5–9","","2022","Slovenia","European Region","Total","","13.731004","12.491657","15.090565","",
"Obesity, children aged 5–9","","2022","Slovenia","European Region","Males","","15.924066","14.060631","17.846057","",
"Obesity, children aged 5–9","","2022","Slovenia","European Region","Females","","11.416433","9.714517","13.299449","",
"Obesity, children aged 5–9","","2022","Solomon Islands","Western Pacific Region","Total","","7.1220979","2.4958873","13.948905","",
"Obesity, children aged 5–9","","2022","Solomon Islands","Western Pacific Region","Males","","11.641372","3.426408","24.623862","",
"Obesity, children aged 5–9","","2022","Solomon Islands","Western Pacific Region","Females","","2.2520145","0.30855462","6.6647723","",
"Obesity, children aged 5–9","","2022","Somalia","Eastern Mediterranean Region","Total","","4.8263952","0.86756693","12.393376","",
"Obesity, children aged 5–9","","2022","Somalia","Eastern Mediterranean Region","Males","","5.8267515","0.41123293","18.660675","",
"Obesity, children aged 5–9","","2022","Somalia","Eastern Mediterranean Region","Females","","3.7977677","0.25601829","13.506776","",
"Obesity, children aged 5–9","","2022","South Africa","African Region","Total","","6.8962559","4.8186015","9.3488291","",
"Obesity, children aged 5–9","","2022","South Africa","African Region","Males","","5.792455","3.1470671","9.1607004","",
"Obesity, children aged 5–9","","2022","South Africa","African Region","Females","","8.0402993","4.9708217","11.880502","",
"Obesity, children aged 5–9","","2022","South Sudan","African Region","Total","","6.882225","1.5893972","15.87358","",
"Obesity, children aged 5–9","","2022","South Sudan","African Region","Males","","8.1781283","0.78465994","23.851141","",
